STATUS;VALID_ON;LOT_TYPE_FK;IDE_CG_REF;IDE_CRM_GROUP_REF;IDE_POSITION_REF;IDE_POSITION_TYPE;IDE_EXP_CPTY_REF;IDE_COL_CPTY_REF;RCA_COL_MAX
5;20231231;1;CRM_1003244_HI_01;CRM_1003244;POS_1003244_HI_01;5;;;
5;20231231;1;CRM_1003245_HI_01;CRM_1003245;POS_1003245_HI_01;5;;;
5;20231231;1;CRM_1003246_HI_01;CRM_1003246;POS_1003246_HI_01;5;;;
5;20231231;1;CRM_1003247_HI_01;CRM_1003247;POS_1003247_HI_01;5;;;
5;20231231;1;CRM_1003247_HI_02;CRM_1003247;POS_1003247_HI_02;5;;;
5;20231231;1;CRM_1003251_HI_01;CRM_1003251;POS_1003251_HI_01;5;;;
5;20231231;1;CRM_1003254_HI_01;CRM_1003254;POS_1003254_HI_01;5;;;
5;20231231;1;CRM_1003258_HI_01;CRM_1003258;POS_1003258_HI_01;5;;;
5;20231231;1;CRM_1003263_HI_01;CRM_1003263;POS_1003263_HI_01;5;;;
5;20231231;1;CRM_1003263_HI_02;CRM_1003263;POS_1003263_HI_02;5;;;
5;20231231;1;CRM_1003269_HI_01;CRM_1003269;POS_1003269_HI_01;5;;;
5;20231231;1;CRM_1003271_HI_01;CRM_1003271;POS_1003271_HI_01;5;;;
5;20231231;1;CRM_1003272_HI_01;CRM_1003272;POS_1003272_HI_01;5;;;
5;20231231;1;CRM_1003276_HI_01;CRM_1003276;POS_1003276_HI_01;5;;;
5;20231231;1;CRM_1003276_HI_02;CRM_1003276;POS_1003276_HI_02;5;;;
5;20231231;1;CRM_1003277_HI_01;CRM_1003277;POS_1003277_HI_01;5;;;
5;20231231;1;CRM_1003282_HI_01;CRM_1003282;POS_1003282_HI_01;5;;;
5;20231231;1;CRM_1003282_HI_02;CRM_1003282;POS_1003282_HI_02;5;;;
5;20231231;1;CRM_1003284_HI_01;CRM_1003284;POS_1003284_HI_01;5;;;
5;20231231;1;CRM_1003285_HI_01;CRM_1003285;POS_1003285_HI_01;5;;;
5;20231231;1;CRM_1003287_HI_01;CRM_1003287;POS_1003287_HI_01;5;;;
5;20231231;1;CRM_1003289_HI_01;CRM_1003289;POS_1003289_HI_01;5;;;
5;20231231;1;CRM_1003290_HI_01;CRM_1003290;POS_1003290_HI_01;5;;;
5;20231231;1;CRM_1003292_HI_01;CRM_1003292;POS_1003292_HI_01;5;;;
5;20231231;1;CRM_1003293_HI_01;CRM_1003293;POS_1003293_HI_01;5;;;
5;20231231;1;CRM_1003295_HI_01;CRM_1003295;POS_1003295_HI_01;5;;;
5;20231231;1;CRM_1003300_HI_01;CRM_1003300;POS_1003300_HI_01;5;;;
5;20231231;1;CRM_1003310_HI_01;CRM_1003310;POS_1003310_HI_01;5;;;
5;20231231;1;CRM_1003315_HI_01;CRM_1003315;POS_1003315_HI_01;5;;;
5;20231231;1;CRM_1003316_HI_01;CRM_1003316;POS_1003316_HI_01;5;;;
5;20231231;1;CRM_1003316_HI_02;CRM_1003316;POS_1003316_HI_02;5;;;
5;20231231;1;CRM_1003316_HI_03;CRM_1003316;POS_1003316_HI_03;5;;;
5;20231231;1;CRM_1003319_HI_01;CRM_1003319;POS_1003319_HI_01;5;;;
5;20231231;1;CRM_1003324_HI_01;CRM_1003324;POS_1003324_HI_01;5;;;
5;20231231;1;CRM_1003328_HI_01;CRM_1003328;POS_1003328_HI_01;5;;;
5;20231231;1;CRM_1003337_HI_01;CRM_1003337;POS_1003337_HI_01;5;;;
5;20231231;1;CRM_1003340_HI_01;CRM_1003340;POS_1003340_HI_01;5;;;
5;20231231;1;CRM_1003341_HI_01;CRM_1003341;POS_1003341_HI_01;5;;;
5;20231231;1;CRM_1003347_HI_01;CRM_1003347;POS_1003347_HI_01;5;;;
5;20231231;1;CRM_1003350_HI_01;CRM_1003350;POS_1003350_HI_01;5;;;
5;20231231;1;CRM_1003351_HI_01;CRM_1003351;POS_1003351_HI_01;5;;;
5;20231231;1;CRM_1003351_HI_02;CRM_1003351;POS_1003351_HI_02;5;;;
5;20231231;1;CRM_1003352_HI_01;CRM_1003352;POS_1003352_HI_01;5;;;
5;20231231;1;CRM_1003355_HI_01;CRM_1003355;POS_1003355_HI_01;5;;;
5;20231231;1;CRM_1003357_HI_01;CRM_1003357;POS_1003357_HI_01;5;;;
5;20231231;1;CRM_1003357_HI_02;CRM_1003357;POS_1003357_HI_02;5;;;
5;20231231;1;CRM_1003361_HI_01;CRM_1003361;POS_1003361_HI_01;5;;;
5;20231231;1;CRM_1003362_HI_01;CRM_1003362;POS_1003362_HI_01;5;;;
5;20231231;1;CRM_1003363_HI_01;CRM_1003363;POS_1003363_HI_01;5;;;
5;20231231;1;CRM_1003365_HI_01;CRM_1003365;POS_1003365_HI_01;5;;;
5;20231231;1;CRM_1003366_HI_01;CRM_1003366;POS_1003366_HI_01;5;;;
5;20231231;1;CRM_1003372_HI_01;CRM_1003372;POS_1003372_HI_01;5;;;
5;20231231;1;CRM_1003373_HI_01;CRM_1003373;POS_1003373_HI_01;5;;;
5;20231231;1;CRM_1003373_HI_02;CRM_1003373;POS_1003373_HI_02;5;;;
5;20231231;1;CRM_1003381_HI_01;CRM_1003381;POS_1003381_HI_01;5;;;
5;20231231;1;CRM_1003386_HI_01;CRM_1003386;POS_1003386_HI_01;5;;;
5;20231231;1;CRM_1003393_HI_01;CRM_1003393;POS_1003393_HI_01;5;;;
5;20231231;1;CRM_1003398_HI_01;CRM_1003398;POS_1003398_HI_01;5;;;
5;20231231;1;CRM_1003400_HI_01;CRM_1003400;POS_1003400_HI_01;5;;;
5;20231231;1;CRM_1003404_HI_01;CRM_1003404;POS_1003404_HI_01;5;;;
5;20231231;1;CRM_1003408_HI_01;CRM_1003408;POS_1003408_HI_01;5;;;
5;20231231;1;CRM_1003413_HI_01;CRM_1003413;POS_1003413_HI_01;5;;;
5;20231231;1;CRM_1003416_HI_01;CRM_1003416;POS_1003416_HI_01;5;;;
5;20231231;1;CRM_1003416_HI_02;CRM_1003416;POS_1003416_HI_02;5;;;
5;20231231;1;CRM_1003416_HI_03;CRM_1003416;POS_1003416_HI_03;5;;;
5;20231231;1;CRM_1003416_HI_04;CRM_1003416;POS_1003416_HI_04;5;;;
5;20231231;1;CRM_1003417_HI_01;CRM_1003417;POS_1003417_HI_01;5;;;
5;20231231;1;CRM_1003417_HI_02;CRM_1003417;POS_1003417_HI_02;5;;;
5;20231231;1;CRM_1003418_HI_01;CRM_1003418;POS_1003418_HI_01;5;;;
5;20231231;1;CRM_1003421_HI_01;CRM_1003421;POS_1003421_HI_01;5;;;
5;20231231;1;CRM_1003422_HI_01;CRM_1003422;POS_1003422_HI_01;5;;;
5;20231231;1;CRM_1003428_HI_01;CRM_1003428;POS_1003428_HI_01;5;;;
5;20231231;1;CRM_1003430_HI_01;CRM_1003430;POS_1003430_HI_01;5;;;
5;20231231;1;CRM_1003431_HI_01;CRM_1003431;POS_1003431_HI_01;5;;;
5;20231231;1;CRM_1003432_HI_01;CRM_1003432;POS_1003432_HI_01;5;;;
5;20231231;1;CRM_1003436_HI_01;CRM_1003436;POS_1003436_HI_01;5;;;
5;20231231;1;CRM_1003437_HI_01;CRM_1003437;POS_1003437_HI_01;5;;;
5;20231231;1;CRM_1003439_HI_01;CRM_1003439;POS_1003439_HI_01;5;;;
5;20231231;1;CRM_1003440_HI_01;CRM_1003440;POS_1003440_HI_01;5;;;
5;20231231;1;CRM_1003441_HI_01;CRM_1003441;POS_1003441_HI_01;5;;;
5;20231231;1;CRM_1003441_HI_02;CRM_1003441;POS_1003441_HI_02;5;;;
5;20231231;1;CRM_1003443_HI_01;CRM_1003443;POS_1003443_HI_01;5;;;
5;20231231;1;CRM_1003443_HI_02;CRM_1003443;POS_1003443_HI_02;5;;;
5;20231231;1;CRM_1003444_HI_01;CRM_1003444;POS_1003444_HI_01;5;;;
5;20231231;1;CRM_1003450_HI_01;CRM_1003450;POS_1003450_HI_01;5;;;
5;20231231;1;CRM_1003451_HI_01;CRM_1003451;POS_1003451_HI_01;5;;;
5;20231231;1;CRM_1003452_HI_01;CRM_1003452;POS_1003452_HI_01;5;;;
5;20231231;1;CRM_1003454_HI_01;CRM_1003454;POS_1003454_HI_01;5;;;
5;20231231;1;CRM_1003455_HI_01;CRM_1003455;POS_1003455_HI_01;5;;;
5;20231231;1;CRM_1003457_HI_01;CRM_1003457;POS_1003457_HI_01;5;;;
5;20231231;1;CRM_1003468_HI_01;CRM_1003468;POS_1003468_HI_01;5;;;
5;20231231;1;CRM_1003469_HI_01;CRM_1003469;POS_1003469_HI_01;5;;;
5;20231231;1;CRM_1003470_HI_01;CRM_1003470;POS_1003470_HI_01;5;;;
5;20231231;1;CRM_1003470_HI_02;CRM_1003470;POS_1003470_HI_02;5;;;
5;20231231;1;CRM_1003471_HI_01;CRM_1003471;POS_1003471_HI_01;5;;;
5;20231231;1;CRM_1003471_HI_02;CRM_1003471;POS_1003471_HI_02;5;;;
5;20231231;1;CRM_1003474_HI_01;CRM_1003474;POS_1003474_HI_01;5;;;
5;20231231;1;CRM_1003474_HI_02;CRM_1003474;POS_1003474_HI_02;5;;;
5;20231231;1;CRM_1003476_HI_01;CRM_1003476;POS_1003476_HI_01;5;;;
5;20231231;1;CRM_1003476_HI_02;CRM_1003476;POS_1003476_HI_02;5;;;
5;20231231;1;CRM_1003476_HI_03;CRM_1003476;POS_1003476_HI_03;5;;;
5;20231231;1;CRM_1003479_HI_01;CRM_1003479;POS_1003479_HI_01;5;;;
5;20231231;1;CRM_1003482_HI_01;CRM_1003482;POS_1003482_HI_01;5;;;
5;20231231;1;CRM_1003482_HI_02;CRM_1003482;POS_1003482_HI_02;5;;;
5;20231231;1;CRM_1003482_HI_03;CRM_1003482;POS_1003482_HI_03;5;;;
5;20231231;1;CRM_1003484_HI_01;CRM_1003484;POS_1003484_HI_01;5;;;
5;20231231;1;CRM_1003485_HI_01;CRM_1003485;POS_1003485_HI_01;5;;;
5;20231231;1;CRM_1003486_HI_01;CRM_1003486;POS_1003486_HI_01;5;;;
5;20231231;1;CRM_1003488_HI_01;CRM_1003488;POS_1003488_HI_01;5;;;
5;20231231;1;CRM_1003491_HI_01;CRM_1003491;POS_1003491_HI_01;5;;;
5;20231231;1;CRM_1003492_HI_01;CRM_1003492;POS_1003492_HI_01;5;;;
5;20231231;1;CRM_1003496_HI_01;CRM_1003496;POS_1003496_HI_01;5;;;
5;20231231;1;CRM_1003498_HI_01;CRM_1003498;POS_1003498_HI_01;5;;;
5;20231231;1;CRM_1003500_HI_01;CRM_1003500;POS_1003500_HI_01;5;;;
5;20231231;1;CRM_1003501_HI_01;CRM_1003501;POS_1003501_HI_01;5;;;
5;20231231;1;CRM_1003508_HI_01;CRM_1003508;POS_1003508_HI_01;5;;;
5;20231231;1;CRM_1003510_HI_01;CRM_1003510;POS_1003510_HI_01;5;;;
5;20231231;1;CRM_1003513_HI_01;CRM_1003513;POS_1003513_HI_0001;5;;;
5;20231231;1;CRM_1003514_HI_01;CRM_1003514;POS_1003514_HI_01;5;;;
5;20231231;1;CRM_1003519_HI_01;CRM_1003519;POS_1003519_HI_01;5;;;
5;20231231;1;CRM_1003524_HI_01;CRM_1003524;POS_1003524_HI_01;5;;;
5;20231231;1;CRM_1003528_HI_01;CRM_1003528;POS_1003528_HI_01;5;;;
5;20231231;1;CRM_1003529_HI_01;CRM_1003529;POS_1003529_HI_01;5;;;
5;20231231;1;CRM_1003529_HI_02;CRM_1003529;POS_1003529_HI_02;5;;;
5;20231231;1;CRM_1003532_HI_01;CRM_1003532;POS_1003532_HI_01;5;;;
5;20231231;1;CRM_1003532_HI_02;CRM_1003532;POS_1003532_HI_02;5;;;
5;20231231;1;CRM_1003533_HI_01;CRM_1003533;POS_1003533_HI_01;5;;;
5;20231231;1;CRM_1003533_HI_02;CRM_1003533;POS_1003533_HI_02;5;;;
5;20231231;1;CRM_1003535_HI_01;CRM_1003535;POS_1003535_HI_0001;5;;;
5;20231231;1;CRM_1003542_HI_01;CRM_1003542;POS_1003542_HI_01;5;;;
5;20231231;1;CRM_1003548_HI_01;CRM_1003548;POS_1003548_HI_01;5;;;
5;20231231;1;CRM_1003549_HI_01;CRM_1003549;POS_1003549_HI_01;5;;;
5;20231231;1;CRM_1003552_HI_01;CRM_1003552;POS_1003552_HI_01;5;;;
5;20231231;1;CRM_1003553_HI_01;CRM_1003553;POS_1003553_HI_01;5;;;
5;20231231;1;CRM_1003566_HI_01;CRM_1003566;POS_1003566_HI_01;5;;;
5;20231231;1;CRM_1003572_HI_01;CRM_1003572;POS_1003572_HI_01;5;;;
5;20231231;1;CRM_1003573_HI_01;CRM_1003573;POS_1003573_HI_01;5;;;
5;20231231;1;CRM_1003573_HI_02;CRM_1003573;POS_1003573_HI_02;5;;;
5;20231231;1;CRM_1003573_HI_03;CRM_1003573;POS_1003573_HI_03;5;;;
5;20231231;1;CRM_1003578_HI_01;CRM_1003578;POS_1003578_HI_01;5;;;
5;20231231;1;CRM_1003580_HI_01;CRM_1003580;POS_1003580_HI_01;5;;;
5;20231231;1;CRM_1003582_HI_01;CRM_1003582;POS_1003582_HI_01;5;;;
5;20231231;1;CRM_1003582_HI_02;CRM_1003582;POS_1003582_HI_02;5;;;
5;20231231;1;CRM_1003584_HI_01;CRM_1003584;POS_1003584_HI_01;5;;;
5;20231231;1;CRM_1003588_HI_01;CRM_1003588;POS_1003588_HI_01;5;;;
5;20231231;1;CRM_1003589_HI_01;CRM_1003589;POS_1003589_HI_01;5;;;
5;20231231;1;CRM_1003590_HI_01;CRM_1003590;POS_1003590_HI_01;5;;;
5;20231231;1;CRM_1003590_HI_02;CRM_1003590;POS_1003590_HI_02;5;;;
5;20231231;1;CRM_1003591_HI_01;CRM_1003591;POS_1003591_HI_01;5;;;
5;20231231;1;CRM_1003609_HI_01;CRM_1003609;POS_1003609_HI_01;5;;;
5;20231231;1;CRM_1003610_HI_01;CRM_1003610;POS_1003610_HI_01;5;;;
5;20231231;1;CRM_1003612_HI_01;CRM_1003612;POS_1003612_HI_01;5;;;
5;20231231;1;CRM_1003621_HI_01;CRM_1003621;POS_1003621_HI_01;5;;;
5;20231231;1;CRM_1003621_HI_02;CRM_1003621;POS_1003621_HI_02;5;;;
5;20231231;1;CRM_1003626_HI_01;CRM_1003626;POS_1003626_HI_01;5;;;
5;20231231;1;CRM_1003626_HI_02;CRM_1003626;POS_1003626_HI_02;5;;;
5;20231231;1;CRM_1003627_HI_01;CRM_1003627;POS_1003627_HI_01;5;;;
5;20231231;1;CRM_1003628_HI_01;CRM_1003628;POS_1003628_HI_01;5;;;
5;20231231;1;CRM_1003629_HI_01;CRM_1003629;POS_1003629_HI_01;5;;;
5;20231231;1;CRM_1003631_HI_01;CRM_1003631;POS_1003631_HI_01;5;;;
5;20231231;1;CRM_1003635_HI_01;CRM_1003635;POS_1003635_HI_01;5;;;
5;20231231;1;CRM_1003638_HI_01;CRM_1003638;POS_1003638_HI_01;5;;;
5;20231231;1;CRM_1003642_HI_01;CRM_1003642;POS_1003642_HI_01;5;;;
5;20231231;1;CRM_1003643_HI_01;CRM_1003643;POS_1003643_HI_01;5;;;
5;20231231;1;CRM_1003644_HI_01;CRM_1003644;POS_1003644_HI_01;5;;;
5;20231231;1;CRM_1003648_HI_01;CRM_1003648;POS_1003648_HI_01;5;;;
5;20231231;1;CRM_1003651_HI_01;CRM_1003651;POS_1003651_HI_0001;5;;;
5;20231231;1;CRM_1003652_HI_01;CRM_1003652;POS_1003652_HI_01;5;;;
5;20231231;1;CRM_1003653_HI_01;CRM_1003653;POS_1003653_HI_01;5;;;
5;20231231;1;CRM_1003653_HI_02;CRM_1003653;POS_1003653_HI_02;5;;;
5;20231231;1;CRM_1003653_HI_03;CRM_1003653;POS_1003653_HI_03;5;;;
5;20231231;1;CRM_1003653_HI_04;CRM_1003653;POS_1003653_HI_04;5;;;
5;20231231;1;CRM_1003653_HI_05;CRM_1003653;POS_1003653_HI_05;5;;;
5;20231231;1;CRM_1003655_HI_01;CRM_1003655;POS_1003655_HI_01;5;;;
5;20231231;1;CRM_1003663_HI_01;CRM_1003663;POS_1003663_HI_01;5;;;
5;20231231;1;CRM_1003665_HI_01;CRM_1003665;POS_1003665_HI_01;5;;;
5;20231231;1;CRM_1003666_HI_01;CRM_1003666;POS_1003666_HI_01;5;;;
5;20231231;1;CRM_1003670_HI_01;CRM_1003670;POS_1003670_HI_01;5;;;
5;20231231;1;CRM_1003671_HI_01;CRM_1003671;POS_1003671_HI_01;5;;;
5;20231231;1;CRM_1003672_HI_01;CRM_1003672;POS_1003672_HI_01;5;;;
5;20231231;1;CRM_1003675_HI_01;CRM_1003675;POS_1003675_HI_01;5;;;
5;20231231;1;CRM_1003677_HI_01;CRM_1003677;POS_1003677_HI_01;5;;;
5;20231231;1;CRM_1003679_HI_01;CRM_1003679;POS_1003679_HI_01;5;;;
5;20231231;1;CRM_1003681_HI_01;CRM_1003681;POS_1003681_HI_01;5;;;
5;20231231;1;CRM_1003682_HI_01;CRM_1003682;POS_1003682_HI_01;5;;;
5;20231231;1;CRM_1003689_HI_01;CRM_1003689;POS_1003689_HI_01;5;;;
5;20231231;1;CRM_1003692_HI_01;CRM_1003692;POS_1003692_HI_01;5;;;
5;20231231;1;CRM_1003693_HI_01;CRM_1003693;POS_1003693_HI_01;5;;;
5;20231231;1;CRM_1003694_HI_01;CRM_1003694;POS_1003694_HI_01;5;;;
5;20231231;1;CRM_1003698_HI_01;CRM_1003698;POS_1003698_HI_01;5;;;
5;20231231;1;CRM_1003699_HI_01;CRM_1003699;POS_1003699_HI_01;5;;;
5;20231231;1;CRM_1003706_HI_01;CRM_1003706;POS_1003706_HI_01;5;;;
5;20231231;1;CRM_1003709_HI_01;CRM_1003709;POS_1003709_HI_0001;5;;;
5;20231231;1;CRM_1003710_HI_01;CRM_1003710;POS_1003710_HI_0001;5;;;
5;20231231;1;CRM_1003717_HI_01;CRM_1003717;POS_1003717_HI_01;5;;;
5;20231231;1;CRM_1003727_HI_01;CRM_1003727;POS_1003727_HI_01;5;;;
5;20231231;1;CRM_1003728_HI_01;CRM_1003728;POS_1003728_HI_01;5;;;
5;20231231;1;CRM_1003732_HI_01;CRM_1003732;POS_1003732_HI_01;5;;;
5;20231231;1;CRM_1003734_HI_01;CRM_1003734;POS_1003734_HI_01;5;;;
5;20231231;1;CRM_1003737_HI_01;CRM_1003737;POS_1003737_HI_01;5;;;
5;20231231;1;CRM_1003738_HI_01;CRM_1003738;POS_1003738_HI_01;5;;;
5;20231231;1;CRM_1003739_HI_01;CRM_1003739;POS_1003739_HI_01;5;;;
5;20231231;1;CRM_1003739_HI_02;CRM_1003739;POS_1003739_HI_02;5;;;
5;20231231;1;CRM_1003743_HI_01;CRM_1003743;POS_1003743_HI_01;5;;;
5;20231231;1;CRM_1003749_HI_01;CRM_1003749;POS_1003749_HI_01;5;;;
5;20231231;1;CRM_1003751_HI_01;CRM_1003751;POS_1003751_HI_01;5;;;
5;20231231;1;CRM_1003751_HI_02;CRM_1003751;POS_1003751_HI_02;5;;;
5;20231231;1;CRM_1003752_HI_01;CRM_1003752;POS_1003752_HI_01;5;;;
5;20231231;1;CRM_1003753_HI_01;CRM_1003753;POS_1003753_HI_01;5;;;
5;20231231;1;CRM_1003754_HI_01;CRM_1003754;POS_1003754_HI_01;5;;;
5;20231231;1;CRM_1003758_HI_01;CRM_1003758;POS_1003758_HI_01;5;;;
5;20231231;1;CRM_1003771_HI_01;CRM_1003771;POS_1003771_HI_01;5;;;
5;20231231;1;CRM_1003772_HI_01;CRM_1003772;POS_1003772_HI_01;5;;;
5;20231231;1;CRM_1003775_HI_01;CRM_1003775;POS_1003775_HI_01;5;;;
5;20231231;1;CRM_1003777_HI_01;CRM_1003777;POS_1003777_HI_01;5;;;
5;20231231;1;CRM_1003777_HI_02;CRM_1003777;POS_1003777_HI_02;5;;;
5;20231231;1;CRM_1003778_HI_01;CRM_1003778;POS_1003778_HI_01;5;;;
5;20231231;1;CRM_1003782_HI_01;CRM_1003782;POS_1003782_HI_01;5;;;
5;20231231;1;CRM_1003785_HI_01;CRM_1003785;POS_1003785_HI_01;5;;;
5;20231231;1;CRM_1003786_HI_01;CRM_1003786;POS_1003786_HI_01;5;;;
5;20231231;1;CRM_1003788_HI_01;CRM_1003788;POS_1003788_HI_01;5;;;
5;20231231;1;CRM_1003794_HI_01;CRM_1003794;POS_1003794_HI_01;5;;;
5;20231231;1;CRM_1003794_HI_02;CRM_1003794;POS_1003794_HI_02;5;;;
5;20231231;1;CRM_1003798_HI_01;CRM_1003798;POS_1003798_HI_01;5;;;
5;20231231;1;CRM_1003802_HI_01;CRM_1003802;POS_1003802_HI_01;5;;;
5;20231231;1;CRM_1003804_HI_02;CRM_1003804;POS_1003804_HI_02;5;;;
5;20231231;1;CRM_1003805_HI_01;CRM_1003805;POS_1003805_HI_01;5;;;
5;20231231;1;CRM_1003814_HI_01;CRM_1003814;POS_1003814_HI_01;5;;;
5;20231231;1;CRM_1003814_HI_02;CRM_1003814;POS_1003814_HI_02;5;;;
5;20231231;1;CRM_1003814_HI_03;CRM_1003814;POS_1003814_HI_03;5;;;
5;20231231;1;CRM_1003817_HI_01;CRM_1003817;POS_1003817_HI_01;5;;;
5;20231231;1;CRM_1003823_HI_01;CRM_1003823;POS_1003823_HI_01;5;;;
5;20231231;1;CRM_1003825_HI_01;CRM_1003825;POS_1003825_HI_01;5;;;
5;20231231;1;CRM_1003834_HI_01;CRM_1003834;POS_1003834_HI_01;5;;;
5;20231231;1;CRM_1003838_HI_01;CRM_1003838;POS_1003838_HI_01;5;;;
5;20231231;1;CRM_1003839_HI_01;CRM_1003839;POS_1003839_HI_01;5;;;
5;20231231;1;CRM_1003840_HI_01;CRM_1003840;POS_1003840_HI_01;5;;;
5;20231231;1;CRM_1003842_HI_01;CRM_1003842;POS_1003842_HI_01;5;;;
5;20231231;1;CRM_1003845_HI_01;CRM_1003845;POS_1003845_HI_01;5;;;
5;20231231;1;CRM_1003846_HI_01;CRM_1003846;POS_1003846_HI_01;5;;;
5;20231231;1;CRM_1003848_HI_01;CRM_1003848;POS_1003848_HI_01;5;;;
5;20231231;1;CRM_1003851_HI_01;CRM_1003851;POS_1003851_HI_01;5;;;
5;20231231;1;CRM_1003852_HI_01;CRM_1003852;POS_1003852_HI_01;5;;;
5;20231231;1;CRM_1003854_HI_01;CRM_1003854;POS_1003854_HI_01;5;;;
5;20231231;1;CRM_1003860_HI_01;CRM_1003860;POS_1003860_HI_01;5;;;
5;20231231;1;CRM_1003864_HI_01;CRM_1003864;POS_1003864_HI_01;5;;;
5;20231231;1;CRM_1003867_HI_01;CRM_1003867;POS_1003867_HI_01;5;;;
5;20231231;1;CRM_1003868_HI_01;CRM_1003868;POS_1003868_HI_01;5;;;
5;20231231;1;CRM_1003870_HI_01;CRM_1003870;POS_1003870_HI_01;5;;;
5;20231231;1;CRM_1003879_HI_01;CRM_1003879;POS_1003879_HI_01;5;;;
5;20231231;1;CRM_1003882_HI_01;CRM_1003882;POS_1003882_HI_01;5;;;
5;20231231;1;CRM_1003883_HI_01;CRM_1003883;POS_1003883_HI_01;5;;;
5;20231231;1;CRM_1003886_HI_01;CRM_1003886;POS_1003886_HI_01;5;;;
5;20231231;1;CRM_1003887_HI_01;CRM_1003887;POS_1003887_HI_01;5;;;
5;20231231;1;CRM_1003888_HI_01;CRM_1003888;POS_1003888_HI_01;5;;;
5;20231231;1;CRM_1003893_HI_01;CRM_1003893;POS_1003893_HI_01;5;;;
5;20231231;1;CRM_1003895_HI_01;CRM_1003895;POS_1003895_HI_01;5;;;
5;20231231;1;CRM_1003900_HI_01;CRM_1003900;POS_1003900_HI_01;5;;;
5;20231231;1;CRM_1003900_HI_02;CRM_1003900;POS_1003900_HI_02;5;;;
5;20231231;1;CRM_1003900_HI_03;CRM_1003900;POS_1003900_HI_03;5;;;
5;20231231;1;CRM_1003900_HI_04;CRM_1003900;POS_1003900_HI_04;5;;;
5;20231231;1;CRM_1003900_HI_05;CRM_1003900;POS_1003900_HI_05;5;;;
5;20231231;1;CRM_1003900_HI_06;CRM_1003900;POS_1003900_HI_06;5;;;
5;20231231;1;CRM_1003901_HI_01;CRM_1003901;POS_1003901_HI_01;5;;;
5;20231231;1;CRM_1003901_HI_02;CRM_1003901;POS_1003901_HI_02;5;;;
5;20231231;1;CRM_1003902_HI_01;CRM_1003902;POS_1003902_HI_01;5;;;
5;20231231;1;CRM_1003904_HI_01;CRM_1003904;POS_1003904_HI_01;5;;;
5;20231231;1;CRM_1003914_HI_01;CRM_1003914;POS_1003914_HI_01;5;;;
5;20231231;1;CRM_1003917_HI_01;CRM_1003917;POS_1003917_HI_01;5;;;
5;20231231;1;CRM_1003924_HI_01;CRM_1003924;POS_1003924_HI_01;5;;;
5;20231231;1;CRM_1003925_HI_01;CRM_1003925;POS_1003925_HI_01;5;;;
5;20231231;1;CRM_1003928_HI_01;CRM_1003928;POS_1003928_HI_01;5;;;
5;20231231;1;CRM_1003929_HI_01;CRM_1003929;POS_1003929_HI_01;5;;;
5;20231231;1;CRM_1003931_HI_01;CRM_1003931;POS_1003931_HI_01;5;;;
5;20231231;1;CRM_1003934_HI_01;CRM_1003934;POS_1003934_HI_01;5;;;
5;20231231;1;CRM_1003934_HI_02;CRM_1003934;POS_1003934_HI_02;5;;;
5;20231231;1;CRM_1003935_HI_01;CRM_1003935;POS_1003935_HI_01;5;;;
5;20231231;1;CRM_1003940_HI_02;CRM_1003940;POS_1003940_HI_02;5;;;
5;20231231;1;CRM_1003941_HI_01;CRM_1003941;POS_1003941_HI_01;5;;;
5;20231231;1;CRM_1003941_HI_02;CRM_1003941;POS_1003941_HI_02;5;;;
5;20231231;1;CRM_1003942_HI_01;CRM_1003942;POS_1003942_HI_01;5;;;
5;20231231;1;CRM_1003943_HI_01;CRM_1003943;POS_1003943_HI_01;5;;;
5;20231231;1;CRM_1003944_HI_01;CRM_1003944;POS_1003944_HI_01;5;;;
5;20231231;1;CRM_1003946_HI_01;CRM_1003946;POS_1003946_HI_01;5;;;
5;20231231;1;CRM_1003951_HI_01;CRM_1003951;POS_1003951_HI_01;5;;;
5;20231231;1;CRM_1003954_HI_01;CRM_1003954;POS_1003954_HI_01;5;;;
5;20231231;1;CRM_1003956_HI_01;CRM_1003956;POS_1003956_HI_01;5;;;
5;20231231;1;CRM_1003957_HI_01;CRM_1003957;POS_1003957_HI_01;5;;;
5;20231231;1;CRM_1003960_HI_01;CRM_1003960;POS_1003960_HI_01;5;;;
5;20231231;1;CRM_1003960_HI_02;CRM_1003960;POS_1003960_HI_02;5;;;
5;20231231;1;CRM_1003962_HI_01;CRM_1003962;POS_1003962_HI_01;5;;;
5;20231231;1;CRM_1003964_HI_01;CRM_1003964;POS_1003964_HI_01;5;;;
5;20231231;1;CRM_1003965_HI_01;CRM_1003965;POS_1003965_HI_01;5;;;
5;20231231;1;CRM_1003968_HI_01;CRM_1003968;POS_1003968_HI_01;5;;;
5;20231231;1;CRM_1003974_HI_01;CRM_1003974;POS_1003974_HI_01;5;;;
5;20231231;1;CRM_1003975_HI_01;CRM_1003975;POS_1003975_HI_01;5;;;
5;20231231;1;CRM_1003976_HI_01;CRM_1003976;POS_1003976_HI_01;5;;;
5;20231231;1;CRM_1003982_HI_01;CRM_1003982;POS_1003982_HI_01;5;;;
5;20231231;1;CRM_1003982_HI_02;CRM_1003982;POS_1003982_HI_02;5;;;
5;20231231;1;CRM_1003983_HI_01;CRM_1003983;POS_1003983_HI_01;5;;;
5;20231231;1;CRM_1003983_HI_02;CRM_1003983;POS_1003983_HI_02;5;;;
