STATUS;VALID_ON;LOT_TYPE_FK;CDE_INTERNAL_RATING;CCY_ISO_CURRENCY;DES_INTERNAL_RATING;IDE_COUNTERPARTY_REF;IDE_LIMIT_REF;IDE_RATING_INT_REF;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;IDE_INTERNAL_ONE;IDE_INTERNAL_TWO;TYP_CREDIT_ASSESSMENT
5;20240331;1;2;EUR;;GRP_1011584;;POS_311610;CON_1011584;CTP_CKV;03/12/2021;;
5;20240331;1;2;EUR;;GRP_1011585;;POS_311611;CON_1011585;CTP_CKV;03/12/2021;;
5;20240331;1;2;EUR;;GRP_1011587;;POS_311614;CON_1011587;CTP_CKV;06/12/2021;;
5;20240331;1;2;EUR;;GRP_1011588;;POS_311615;CON_1011588;CTP_CKV;03/12/2021;;
5;20240331;1;2;EUR;;GRP_1011588;;POS_311616;CON_1011588;CTP_CKV;03/12/2021;;
5;20240331;1;2;EUR;;GRP_1011591;;POS_311617;CON_1011591;CTP_CKV;07/12/2021;;
5;20240331;1;2;EUR;;GRP_1011592;;POS_311618;CON_1011592;CTP_CKV;08/12/2021;;
5;20240331;1;2;EUR;;GRP_1011597;;POS_311620;CON_1011597;CTP_CKV;10/12/2021;;
5;20240331;1;2;EUR;;GRP_1011600;;POS_311621;CON_1011600;CTP_CKV;06/12/2021;;
5;20240331;1;2;EUR;;GRP_1011602;;POS_311622;CON_1011602;CTP_CKV;13/12/2021;;
5;20240331;1;2;EUR;;GRP_1011603;;POS_311623;CON_1011603;CTP_CKV;14/12/2021;;
5;20240331;1;2;EUR;;GRP_1011605;;POS_311625;CON_1011605;CTP_CKV;15/12/2021;;
5;20240331;1;2;EUR;;GRP_1011607;;POS_311626;CON_1011607;CTP_CKV;15/12/2021;;
5;20240331;1;2;EUR;;GRP_1011608;;POS_311627;CON_1011608;CTP_CKV;07/12/2021;;
5;20240331;1;2;EUR;;GRP_1011608;;POS_311628;CON_1011608;CTP_CKV;07/12/2021;;
5;20240331;1;2;EUR;;GRP_1011612;;POS_311629;CON_1011612;CTP_CKV;16/12/2021;;
5;20240331;1;2;EUR;;GRP_1011618;;POS_311632;CON_1011618;CTP_CKV;10/12/2021;;
5;20240331;1;2;EUR;;GRP_1011619;;POS_311633;CON_1011619;CTP_CKV;17/12/2021;;
5;20240331;1;2;EUR;;GRP_1011619;;POS_311634;CON_1011619;CTP_CKV;17/12/2021;;
5;20240331;1;2;EUR;;GRP_1011622;;POS_311635;CON_1011622;CTP_CKV;16/12/2021;;
5;20240331;1;2;EUR;;GRP_1011628;;POS_311637;CON_1011628;CTP_CKV;15/12/2021;;
5;20240331;1;2;EUR;;GRP_1011629;;POS_311638;CON_1011629;CTP_CKV;07/12/2021;;
5;20240331;1;2;EUR;;GRP_1011632;;POS_311639;CON_1011632;CTP_CKV;15/12/2021;;
5;20240331;1;2;EUR;;GRP_1011635;;POS_311642;CON_1011635;CTP_CKV;22/12/2021;;
5;20240331;1;2;EUR;;GRP_1011636;;POS_311643;CON_1011636;CTP_CKV;14/12/2021;;
5;20240331;1;2;EUR;;GRP_1011637;;POS_311645;CON_1011637;CTP_CKV;17/12/2021;;
5;20240331;1;2;EUR;;GRP_1011639;;POS_311646;CON_1011639;CTP_CKV;22/12/2021;;
5;20240331;1;2;EUR;;GRP_1011639;;POS_311647;CON_1011639;CTP_CKV;22/12/2021;;
5;20240331;1;2;EUR;;GRP_1011643;;POS_311651;CON_1011643;CTP_CKV;20/12/2021;;
5;20240331;1;2;EUR;;GRP_1011646;;POS_311653;CON_1011646;CTP_CKV;22/12/2021;;
5;20240331;1;2;EUR;;GRP_1011649;;POS_311654;CON_1011649;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011650;;POS_311655;CON_1011650;CTP_CKV;14/12/2021;;
5;20240331;1;2;EUR;;GRP_1011650;;POS_311656;CON_1011650;CTP_CKV;14/12/2021;;
5;20240331;1;2;EUR;;GRP_1011651;;POS_311657;CON_1011651;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011653;;POS_311659;CON_1011653;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011653;;POS_311660;CON_1011653;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011656;;POS_311663;CON_1011656;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011659;;POS_311665;CON_1011659;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011661;;POS_311666;CON_1011661;CTP_CKV;24/12/2021;;
5;20240331;1;2;EUR;;GRP_1011662;;POS_311667;CON_1011662;CTP_CKV;27/12/2021;;
5;20240331;1;2;EUR;;GRP_1011663;;POS_311668;CON_1011663;CTP_CKV;23/12/2021;;
5;20240331;1;2;EUR;;GRP_1011666;;POS_311669;CON_1011666;CTP_CKV;24/12/2021;;
5;20240331;1;2;EUR;;GRP_1011672;;POS_311670;CON_1011672;CTP_CKV;06/01/2022;;
5;20240331;1;2;EUR;;GRP_1011675;;POS_311671;CON_1011675;CTP_CKV;12/01/2022;;
5;20240331;1;2;EUR;;GRP_1011677;;POS_311672;CON_1011677;CTP_CKV;13/01/2022;;
5;20240331;1;2;EUR;;GRP_1011678;;POS_311673;CON_1011678;CTP_CKV;14/01/2022;;
5;20240331;1;2;EUR;;GRP_1011683;;POS_311674;CON_1011683;CTP_CKV;11/01/2022;;
5;20240331;1;2;EUR;;GRP_1011686;;POS_311675;CON_1011686;CTP_CKV;18/01/2022;;
5;20240331;1;2;EUR;;GRP_1011688;;POS_311676;CON_1011688;CTP_CKV;11/01/2022;;
5;20240331;1;2;EUR;;GRP_1011690;;POS_311677;CON_1011690;CTP_CKV;10/01/2022;;
5;20240331;1;2;EUR;;GRP_1011692;;POS_311678;CON_1011692;CTP_CKV;21/01/2022;;
5;20240331;1;2;EUR;;GRP_1011693;;POS_311679;CON_1011693;CTP_CKV;21/01/2022;;
5;20240331;1;2;EUR;;GRP_1011694;;POS_311680;CON_1011694;CTP_CKV;21/01/2022;;
5;20240331;1;2;EUR;;GRP_1011695;;POS_311681;CON_1011695;CTP_CKV;21/01/2022;;
5;20240331;1;2;EUR;;GRP_1011695;;POS_311682;CON_1011695;CTP_CKV;21/01/2022;;
5;20240331;1;2;EUR;;GRP_1011702;;POS_311685;CON_1011702;CTP_CKV;25/01/2022;;
5;20240331;1;2;EUR;;GRP_1011703;;POS_311686;CON_1011703;CTP_CKV;25/01/2022;;
5;20240331;1;2;EUR;;GRP_1011703;;POS_311687;CON_1011703;CTP_CKV;25/01/2022;;
5;20240331;1;2;EUR;;GRP_1011704;;POS_311688;CON_1011704;CTP_CKV;25/01/2022;;
5;20240331;1;2;EUR;;GRP_1011705;;POS_311689;CON_1011705;CTP_CKV;18/01/2022;;
5;20240331;1;2;EUR;;GRP_1011706;;POS_311690;CON_1011706;CTP_CKV;24/01/2022;;
5;20240331;1;2;EUR;;GRP_1011707;;POS_311691;CON_1011707;CTP_CKV;27/01/2022;;
5;20240331;1;2;EUR;;GRP_1011710;;POS_311693;CON_1011710;CTP_CKV;12/01/2022;;
5;20240331;1;2;EUR;;GRP_1011711;;POS_311694;CON_1011711;CTP_CKV;28/01/2022;;
5;20240331;1;2;EUR;;GRP_1011714;;POS_311695;CON_1011714;CTP_CKV;28/01/2022;;
5;20240331;1;2;EUR;;GRP_1011718;;POS_311696;CON_1011718;CTP_CKV;31/01/2022;;
5;20240331;1;2;EUR;;GRP_1011720;;POS_311697;CON_1011720;CTP_CKV;31/01/2022;;
5;20240331;1;2;EUR;;GRP_1011721;;POS_311698;CON_1011721;CTP_CKV;31/01/2022;;
5;20240331;1;2;EUR;;GRP_1011723;;POS_311699;CON_1011723;CTP_CKV;03/02/2022;;
5;20240331;1;2;EUR;;GRP_1011731;;POS_311703;CON_1011731;CTP_CKV;02/02/2022;;
5;20240331;1;2;EUR;;GRP_1011731;;POS_311704;CON_1011731;CTP_CKV;02/02/2022;;
5;20240331;1;2;EUR;;GRP_1011733;;POS_311705;CON_1011733;CTP_CKV;07/02/2022;;
5;20240331;1;2;EUR;;GRP_1011737;;POS_311707;CON_1011737;CTP_CKV;08/02/2022;;
5;20240331;1;2;EUR;;GRP_1011738;;POS_311708;CON_1011738;CTP_CKV;03/02/2022;;
5;20240331;1;2;EUR;;GRP_1011740;;POS_311710;CON_1011740;CTP_CKV;09/02/2022;;
5;20240331;1;2;EUR;;GRP_1011744;;POS_311713;CON_1011744;CTP_CKV;04/02/2022;;
5;20240331;1;2;EUR;;GRP_1011745;;POS_311714;CON_1011745;CTP_CKV;10/02/2022;;
5;20240331;1;2;EUR;;GRP_1011746;;POS_311715;CON_1011746;CTP_CKV;10/02/2022;;
5;20240331;1;2;EUR;;GRP_1011748;;POS_311717;CON_1011748;CTP_CKV;19/03/2024;;
5;20240331;1;2;EUR;;GRP_1011748;;POS_311718;CON_1011748;CTP_CKV;19/03/2024;;
5;20240331;1;2;EUR;;GRP_1011751;;POS_311719;CON_1011751;CTP_CKV;15/02/2022;;
5;20240331;1;2;EUR;;GRP_1011751;;POS_311720;CON_1011751;CTP_CKV;15/02/2022;;
5;20240331;1;2;EUR;;GRP_1011754;;POS_311721;CON_1011754;CTP_CKV;17/02/2022;;
5;20240331;1;2;EUR;;GRP_1011754;;POS_311722;CON_1011754;CTP_CKV;17/02/2022;;
5;20240331;1;2;EUR;;GRP_1011757;;POS_311723;CON_1011757;CTP_CKV;15/02/2022;;
5;20240331;1;2;EUR;;GRP_1011761;;POS_311725;CON_1011761;CTP_CKV;21/02/2022;;
5;20240331;1;2;EUR;;GRP_1011767;;POS_311728;CON_1011767;CTP_CKV;14/02/2022;;
5;20240331;1;2;EUR;;GRP_1011771;;POS_311730;CON_1011771;CTP_CKV;23/02/2022;;
5;20240331;1;2;EUR;;GRP_1011775;;POS_311731;CON_1011775;CTP_CKV;25/02/2022;;
5;20240331;1;2;EUR;;GRP_1011778;;POS_311732;CON_1011778;CTP_CKV;22/02/2022;;
5;20240331;1;2;EUR;;GRP_1011779;;POS_311733;CON_1011779;CTP_CKV;25/02/2022;;
5;20240331;1;2;EUR;;GRP_1011780;;POS_311734;CON_1011780;CTP_CKV;25/02/2022;;
5;20240331;1;2;EUR;;GRP_1011784;;POS_311737;CON_1011784;CTP_CKV;28/02/2022;;
5;20240331;1;2;EUR;;GRP_1011785;;POS_311738;CON_1011785;CTP_CKV;25/02/2022;;
5;20240331;1;2;EUR;;GRP_1011785;;POS_311739;CON_1011785;CTP_CKV;25/02/2022;;
5;20240331;1;2;EUR;;GRP_1011787;;POS_311742;CON_1011787;CTP_CKV;04/03/2022;;
5;20240331;1;2;EUR;;GRP_1011789;;POS_311743;CON_1011789;CTP_CKV;02/03/2022;;
5;20240331;1;2;EUR;;GRP_1011792;;POS_311744;CON_1011792;CTP_CKV;03/03/2022;;
5;20240331;1;2;EUR;;GRP_1011792;;POS_311745;CON_1011792;CTP_CKV;03/03/2022;;
5;20240331;1;2;EUR;;GRP_1011793;;POS_311746;CON_1011793;CTP_CKV;08/03/2022;;
5;20240331;1;2;EUR;;GRP_1011794;;POS_311747;CON_1011794;CTP_CKV;07/03/2022;;
5;20240331;1;2;EUR;;GRP_1011794;;POS_311748;CON_1011794;CTP_CKV;07/03/2022;;
5;20240331;1;2;EUR;;GRP_1011795;;POS_311749;CON_1011795;CTP_CKV;04/03/2022;;
5;20240331;1;2;EUR;;GRP_1011797;;POS_311750;CON_1011797;CTP_CKV;03/03/2022;;
5;20240331;1;2;EUR;;GRP_1011800;;POS_311751;CON_1011800;CTP_CKV;08/03/2022;;
5;20240331;1;2;EUR;;GRP_1011805;;POS_311752;CON_1011805;CTP_CKV;09/03/2022;;
5;20240331;1;2;EUR;;GRP_1011807;;POS_311753;CON_1011807;CTP_CKV;08/03/2022;;
5;20240331;1;2;EUR;;GRP_1011808;;POS_311754;CON_1011808;CTP_CKV;04/03/2022;;
5;20240331;1;2;EUR;;GRP_1011808;;POS_311755;CON_1011808;CTP_CKV;04/03/2022;;
5;20240331;1;2;EUR;;GRP_1011812;;POS_311756;CON_1011812;CTP_CKV;10/03/2022;;
5;20240331;1;2;EUR;;GRP_1011812;;POS_311757;CON_1011812;CTP_CKV;10/03/2022;;
5;20240331;1;5;EUR;;GRP_1011813;;POS_311758;CON_1011813;CTP_CKV;28/06/2023;;
5;20240331;1;2;EUR;;GRP_1011815;;POS_311759;CON_1011815;CTP_CKV;07/03/2022;;
5;20240331;1;2;EUR;;GRP_1011815;;POS_311760;CON_1011815;CTP_CKV;07/03/2022;;
5;20240331;1;2;EUR;;GRP_1011820;;POS_311762;CON_1011820;CTP_CKV;14/03/2022;;
5;20240331;1;2;EUR;;GRP_1011822;;POS_311763;CON_1011822;CTP_CKV;17/03/2022;;
5;20240331;1;2;EUR;;GRP_1011825;;POS_311764;CON_1011825;CTP_CKV;18/03/2022;;
5;20240331;1;2;EUR;;GRP_1011827;;POS_311766;CON_1011827;CTP_CKV;18/03/2022;;
5;20240331;1;2;EUR;;GRP_1011828;;POS_311767;CON_1011828;CTP_CKV;21/03/2022;;
5;20240331;1;2;EUR;;GRP_1011828;;POS_311768;CON_1011828;CTP_CKV;21/03/2022;;
5;20240331;1;2;EUR;;GRP_1011829;;POS_311769;CON_1011829;CTP_CKV;21/03/2022;;
5;20240331;1;2;EUR;;GRP_1011829;;POS_311770;CON_1011829;CTP_CKV;21/03/2022;;
5;20240331;1;2;EUR;;GRP_1011830;;POS_311771;CON_1011830;CTP_CKV;22/03/2022;;
5;20240331;1;2;EUR;;GRP_1011831;;POS_311772;CON_1011831;CTP_CKV;18/03/2022;;
5;20240331;1;2;EUR;;GRP_1011837;;POS_311774;CON_1011837;CTP_CKV;25/03/2022;;
5;20240331;1;2;EUR;;GRP_1011839;;POS_311775;CON_1011839;CTP_CKV;22/03/2022;;
5;20240331;1;2;EUR;;GRP_1011840;;POS_311776;CON_1011840;CTP_CKV;16/03/2022;;
5;20240331;1;2;EUR;;GRP_1011840;;POS_311777;CON_1011840;CTP_CKV;16/03/2022;;
5;20240331;1;2;EUR;;GRP_1011841;;POS_311778;CON_1011841;CTP_CKV;25/03/2022;;
5;20240331;1;2;EUR;;GRP_1011842;;POS_311779;CON_1011842;CTP_CKV;24/03/2022;;
5;20240331;1;2;EUR;;GRP_1011843;;POS_311780;CON_1011843;CTP_CKV;25/03/2022;;
5;20240331;1;2;EUR;;GRP_1011844;;POS_311781;CON_1011844;CTP_CKV;25/03/2022;;
5;20240331;1;2;EUR;;GRP_1011845;;POS_311782;CON_1011845;CTP_CKV;25/03/2022;;
5;20240331;1;2;EUR;;GRP_1011849;;POS_311783;CON_1011849;CTP_CKV;23/03/2022;;
5;20240331;1;2;EUR;;GRP_1011849;;POS_311784;CON_1011849;CTP_CKV;23/03/2022;;
5;20240331;1;2;EUR;;GRP_1011851;;POS_311787;CON_1011851;CTP_CKV;28/03/2022;;
5;20240331;1;2;EUR;;GRP_1011852;;POS_311788;CON_1011852;CTP_CKV;30/03/2022;;
5;20240331;1;2;EUR;;GRP_1011853;;POS_311789;CON_1011853;CTP_CKV;29/03/2022;;
5;20240331;1;2;EUR;;GRP_1011853;;POS_311790;CON_1011853;CTP_CKV;29/03/2022;;
5;20240331;1;2;EUR;;GRP_1011864;;POS_311791;CON_1011864;CTP_CKV;30/03/2022;;
5;20240331;1;2;EUR;;GRP_1011864;;POS_311792;CON_1011864;CTP_CKV;30/03/2022;;
5;20240331;1;2;EUR;;GRP_1011866;;POS_311794;CON_1011866;CTP_CKV;31/03/2022;;
5;20240331;1;2;EUR;;GRP_1011866;;POS_311795;CON_1011866;CTP_CKV;31/03/2022;;
5;20240331;1;2;EUR;;GRP_1011868;;POS_311796;CON_1011868;CTP_CKV;31/03/2022;;
5;20240331;1;2;EUR;;GRP_1011869;;POS_311797;CON_1011869;CTP_CKV;30/03/2022;;
5;20240331;1;2;EUR;;GRP_1011870;;POS_311798;CON_1011870;CTP_CKV;05/04/2022;;
5;20240331;1;2;EUR;;GRP_1011870;;POS_311799;CON_1011870;CTP_CKV;05/04/2022;;
5;20240331;1;2;EUR;;GRP_1011873;;POS_311800;CON_1011873;CTP_CKV;04/04/2022;;
5;20240331;1;2;EUR;;GRP_1011874;;POS_311801;CON_1011874;CTP_CKV;04/04/2022;;
5;20240331;1;2;EUR;;GRP_1011875;;POS_311802;CON_1011875;CTP_CKV;04/04/2022;;
5;20240331;1;2;EUR;;GRP_1011876;;POS_311803;CON_1011876;CTP_CKV;05/04/2022;;
5;20240331;1;4;EUR;;GRP_1011878;;POS_311804;CON_1011878;CTP_CKV;16/11/2023;;
5;20240331;1;4;EUR;;GRP_1011878;;POS_311805;CON_1011878;CTP_CKV;16/11/2023;;
5;20240331;1;2;EUR;;GRP_1011880;;POS_311806;CON_1011880;CTP_CKV;08/04/2022;;
5;20240331;1;2;EUR;;GRP_1011881;;POS_311807;CON_1011881;CTP_CKV;08/04/2022;;
5;20240331;1;3;EUR;;GRP_1011884;;POS_311808;CON_1011884;CTP_CKV;11/03/2024;;
5;20240331;1;3;EUR;;GRP_1011884;;POS_311809;CON_1011884;CTP_CKV;08/01/2024;;
5;20240331;1;2;EUR;;GRP_1011885;;POS_311810;CON_1011885;CTP_CKV;08/04/2022;;
5;20240331;1;2;EUR;;GRP_1011893;;POS_311812;CON_1011893;CTP_CKV;13/04/2022;;
5;20240331;1;2;EUR;;GRP_1011895;;POS_311813;CON_1011895;CTP_CKV;14/04/2022;;
5;20240331;1;2;EUR;;GRP_1011895;;POS_311814;CON_1011895;CTP_CKV;14/04/2022;;
5;20240331;1;2;EUR;;GRP_1011897;;POS_311815;CON_1011897;CTP_CKV;14/04/2022;;
5;20240331;1;2;EUR;;GRP_1011897;;POS_311816;CON_1011897;CTP_CKV;14/04/2022;;
5;20240331;1;2;EUR;;GRP_1011899;;POS_311817;CON_1011899;CTP_CKV;04/04/2022;;
5;20240331;1;2;EUR;;GRP_1011900;;POS_311818;CON_1011900;CTP_CKV;14/04/2022;;
5;20240331;1;2;EUR;;GRP_1011901;;POS_311819;CON_1011901;CTP_CKV;20/04/2022;;
5;20240331;1;2;EUR;;GRP_1011903;;POS_311820;CON_1011903;CTP_CKV;22/04/2022;;
5;20240331;1;2;EUR;;GRP_1011903;;POS_311821;CON_1011903;CTP_CKV;22/04/2022;;
5;20240331;1;2;EUR;;GRP_1011904;;POS_311822;CON_1011904;CTP_CKV;22/04/2022;;
5;20240331;1;2;EUR;;GRP_1011911;;POS_311824;CON_1011911;CTP_CKV;21/04/2022;;
5;20240331;1;2;EUR;;GRP_1011915;;POS_311825;CON_1011915;CTP_CKV;15/04/2022;;
5;20240331;1;2;EUR;;GRP_1011918;;POS_311826;CON_1011918;CTP_CKV;27/04/2022;;
5;20240331;1;2;EUR;;GRP_1011918;;POS_311827;CON_1011918;CTP_CKV;27/04/2022;;
5;20240331;1;2;EUR;;GRP_1011924;;POS_311830;CON_1011924;CTP_CKV;27/04/2022;;
5;20240331;1;2;EUR;;GRP_1011926;;POS_311831;CON_1011926;CTP_CKV;22/04/2022;;
5;20240331;1;2;EUR;;GRP_1011933;;POS_311833;CON_1011933;CTP_CKV;05/05/2022;;
5;20240331;1;2;EUR;;GRP_1011945;;POS_311835;CON_1011945;CTP_CKV;03/05/2022;;
5;20240331;1;2;EUR;;GRP_1011947;;POS_311837;CON_1011947;CTP_CKV;10/05/2022;;
5;20240331;1;2;EUR;;GRP_1011949;;POS_311838;CON_1011949;CTP_CKV;09/05/2022;;
5;20240331;1;2;EUR;;GRP_1011949;;POS_311839;CON_1011949;CTP_CKV;09/05/2022;;
5;20240331;1;2;EUR;;GRP_1011954;;POS_311841;CON_1011954;CTP_CKV;12/05/2022;;
5;20240331;1;2;EUR;;GRP_1011955;;POS_311842;CON_1011955;CTP_CKV;13/05/2022;;
5;20240331;1;2;EUR;;GRP_1011957;;POS_311843;CON_1011957;CTP_CKV;16/05/2022;;
5;20240331;1;2;EUR;;GRP_1011958;;POS_311844;CON_1011958;CTP_CKV;17/05/2022;;
5;20240331;1;2;EUR;;GRP_1011958;;POS_311845;CON_1011958;CTP_CKV;17/05/2022;;
5;20240331;1;2;EUR;;GRP_1011961;;POS_311846;CON_1011961;CTP_CKV;18/05/2022;;
5;20240331;1;2;EUR;;GRP_1011961;;POS_311847;CON_1011961;CTP_CKV;18/05/2022;;
5;20240331;1;2;EUR;;GRP_1011963;;POS_311848;CON_1011963;CTP_CKV;13/05/2022;;
5;20240331;1;2;EUR;;GRP_1011963;;POS_311849;CON_1011963;CTP_CKV;13/05/2022;;
5;20240331;1;2;EUR;;GRP_1011964;;POS_311850;CON_1011964;CTP_CKV;19/05/2022;;
5;20240331;1;2;EUR;;GRP_1011971;;POS_311852;CON_1011971;CTP_CKV;20/05/2022;;
5;20240331;1;2;EUR;;GRP_1011973;;POS_311853;CON_1011973;CTP_CKV;24/05/2022;;
5;20240331;1;2;EUR;;GRP_1011973;;POS_311854;CON_1011973;CTP_CKV;24/05/2022;;
5;20240331;1;2;EUR;;GRP_1011974;;POS_311855;CON_1011974;CTP_CKV;23/05/2022;;
5;20240331;1;2;EUR;;GRP_1011975;;POS_311856;CON_1011975;CTP_CKV;23/05/2022;;
5;20240331;1;2;EUR;;GRP_1011975;;POS_311857;CON_1011975;CTP_CKV;23/05/2022;;
5;20240331;1;2;EUR;;GRP_1011976;;POS_311858;CON_1011976;CTP_CKV;24/05/2022;;
5;20240331;1;2;EUR;;GRP_1011979;;POS_311859;CON_1011979;CTP_CKV;25/05/2022;;
5;20240331;1;2;EUR;;GRP_1011981;;POS_311860;CON_1011981;CTP_CKV;29/11/2023;;
5;20240331;1;2;EUR;;GRP_1011981;;POS_311861;CON_1011981;CTP_CKV;29/11/2023;;
5;20240331;1;2;EUR;;GRP_1011982;;POS_311862;CON_1011982;CTP_CKV;24/05/2022;;
5;20240331;1;2;EUR;;GRP_1011982;;POS_311863;CON_1011982;CTP_CKV;24/05/2022;;
5;20240331;1;2;EUR;;GRP_1011987;;POS_311864;CON_1011987;CTP_CKV;30/05/2022;;
5;20240331;1;2;EUR;;GRP_1011988;;POS_311865;CON_1011988;CTP_CKV;31/05/2022;;
5;20240331;1;2;EUR;;GRP_1011988;;POS_311866;CON_1011988;CTP_CKV;31/05/2022;;
5;20240331;1;2;EUR;;GRP_1011989;;POS_311867;CON_1011989;CTP_CKV;31/05/2022;;
5;20240331;1;2;EUR;;GRP_1011992;;POS_311868;CON_1011992;CTP_CKV;01/06/2022;;
5;20240331;1;2;EUR;;GRP_1011993;;POS_311869;CON_1011993;CTP_CKV;03/06/2022;;
5;20240331;1;2;EUR;;GRP_1011993;;POS_311870;CON_1011993;CTP_CKV;03/06/2022;;
5;20240331;1;2;EUR;;GRP_1011997;;POS_311871;CON_1011997;CTP_CKV;07/06/2022;;
5;20240331;1;2;EUR;;GRP_1011997;;POS_311872;CON_1011997;CTP_CKV;07/06/2022;;
5;20240331;1;3;EUR;;GRP_1011998;;POS_311873;CON_1011998;CTP_CKV;11/03/2024;;
5;20240331;1;2;EUR;;GRP_1011999;;POS_311874;CON_1011999;CTP_CKV;08/06/2022;;
5;20240331;1;2;EUR;;GRP_1012002;;POS_311875;CON_1012002;CTP_CKV;10/06/2022;;
5;20240331;1;2;EUR;;GRP_1012005;;POS_311877;CON_1012005;CTP_CKV;10/06/2022;;
5;20240331;1;2;EUR;;GRP_1012007;;POS_311878;CON_1012007;CTP_CKV;13/06/2022;;
5;20240331;1;2;EUR;;GRP_1012011;;POS_311879;CON_1012011;CTP_CKV;15/06/2022;;
5;20240331;1;2;EUR;;GRP_1012011;;POS_311880;CON_1012011;CTP_CKV;15/06/2022;;
5;20240331;1;2;EUR;;GRP_1012015;;POS_311882;CON_1012015;CTP_CKV;06/06/2022;;
5;20240331;1;2;EUR;;GRP_1012016;;POS_311883;CON_1012016;CTP_CKV;14/06/2022;;
5;20240331;1;2;EUR;;GRP_1012016;;POS_311884;CON_1012016;CTP_CKV;14/06/2022;;
5;20240331;1;2;EUR;;GRP_1012017;;POS_311885;CON_1012017;CTP_CKV;10/06/2022;;
5;20240331;1;2;EUR;;GRP_1012020;;POS_311886;CON_1012020;CTP_CKV;16/06/2022;;
5;20240331;1;2;EUR;;GRP_1012021;;POS_311887;CON_1012021;CTP_CKV;20/06/2022;;
5;20240331;1;2;EUR;;GRP_1012022;;POS_311888;CON_1012022;CTP_CKV;20/06/2022;;
5;20240331;1;2;EUR;;GRP_1012023;;POS_311889;CON_1012023;CTP_CKV;15/06/2022;;
5;20240331;1;2;EUR;;GRP_1012028;;POS_311891;CON_1012028;CTP_CKV;21/06/2022;;
5;20240331;1;2;EUR;;GRP_1012029;;POS_311892;CON_1012029;CTP_CKV;21/06/2022;;
5;20240331;1;2;EUR;;GRP_1012031;;POS_311894;CON_1012031;CTP_CKV;22/06/2022;;
5;20240331;1;2;EUR;;GRP_1012032;;POS_311895;CON_1012032;CTP_CKV;16/06/2022;;
5;20240331;1;2;EUR;;GRP_1012033;;POS_311896;CON_1012033;CTP_CKV;09/06/2022;;
5;20240331;1;2;EUR;;GRP_1012035;;POS_311898;CON_1012035;CTP_CKV;24/06/2022;;
5;20240331;1;2;EUR;;GRP_1012042;;POS_311901;CON_1012042;CTP_CKV;27/06/2022;;
5;20240331;1;2;EUR;;GRP_1012046;;POS_311902;CON_1012046;CTP_CKV;27/06/2022;;
5;20240331;1;2;EUR;;GRP_1012048;;POS_311903;CON_1012048;CTP_CKV;27/06/2022;;
5;20240331;1;2;EUR;;GRP_1012048;;POS_311904;CON_1012048;CTP_CKV;15/11/2023;;
5;20240331;1;2;EUR;;GRP_1012049;;POS_311905;CON_1012049;CTP_CKV;28/06/2022;;
5;20240331;1;2;EUR;;GRP_1012050;;POS_311906;CON_1012050;CTP_CKV;24/06/2022;;
5;20240331;1;2;EUR;;GRP_1012052;;POS_311907;CON_1012052;CTP_CKV;29/06/2022;;
5;20240331;1;2;EUR;;GRP_1012053;;POS_311908;CON_1012053;CTP_CKV;24/06/2022;;
5;20240331;1;2;EUR;;GRP_1012055;;POS_311910;CON_1012055;CTP_CKV;28/06/2022;;
5;20240331;1;2;EUR;;GRP_1012055;;POS_311911;CON_1012055;CTP_CKV;28/06/2022;;
5;20240331;1;2;EUR;;GRP_1012058;;POS_311912;CON_1012058;CTP_CKV;30/06/2022;;
5;20240331;1;2;EUR;;GRP_1012065;;POS_311914;CON_1012065;CTP_CKV;30/06/2022;;
5;20240331;1;2;EUR;;GRP_1012066;;POS_311915;CON_1012066;CTP_CKV;29/06/2022;;
5;20240331;1;2;EUR;;GRP_1012067;;POS_311916;CON_1012067;CTP_CKV;01/07/2022;;
5;20240331;1;2;EUR;;GRP_1012076;;POS_311917;CON_1012076;CTP_CKV;04/07/2022;;
5;20240331;1;2;EUR;;GRP_1012078;;POS_311918;CON_1012078;CTP_CKV;07/07/2022;;
5;20240331;1;2;EUR;;GRP_1012080;;POS_311919;CON_1012080;CTP_CKV;06/07/2022;;
5;20240331;1;2;EUR;;GRP_1012083;;POS_311920;CON_1012083;CTP_CKV;12/07/2022;;
5;20240331;1;2;EUR;;GRP_1012083;;POS_311921;CON_1012083;CTP_CKV;12/07/2022;;
5;20240331;1;2;EUR;;GRP_1012084;;POS_311922;CON_1012084;CTP_CKV;12/07/2022;;
5;20240331;1;2;EUR;;GRP_1012093;;POS_311924;CON_1012093;CTP_CKV;04/07/2022;;
5;20240331;1;2;EUR;;GRP_1012105;;POS_311925;CON_1012105;CTP_CKV;13/07/2022;;
5;20240331;1;2;EUR;;GRP_1012108;;POS_311926;CON_1012108;CTP_CKV;06/07/2022;;
