STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;TYP_ENTRY_TYPE;DTE_MATURITY;IDE_COUNTERPARTY_REF;IDE_SOURCESYS_REF;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;IDE_ISSUER_REF;PRD_PRODUCT;TYP_COLLATERAL;TYP_PORTFOLIO;AUDIT_INFO;CDE_RE_NUTS3;CTY_ASSET_LOCATION;TYP_COLL_VAL_APPR;DES_POSTALCODE;TYP_SUBSTITUTION;IDE_COLL_TO_POSITION_REF;TYP_REHYPOTH;TYP_SOLD_REPLEDGED;PER_LE_EXEMPT;IDE_INTERNAL_ONE;IDE_INTERNAL_TWO;IDE_INTERNAL_THREE
5;20240331;1;POS_1009519_HI_01;2;01/03/2040;GRP_1009519;PROGRESS 400LDLN;CON_1009519;CTP_CKV;;601001;120200;0;;BE352;BE;4;5190;;;;;;100,00;00,00;23666
5;20240331;1;POS_1009524_HI_01;2;01/03/2045;GRP_1009524;PROGRESS 400LDLN;CON_1009524;CTP_CKV;;601001;120200;0;;BE221;BE;4;3970;;;;;;100,00;00,00;23717
5;20240331;1;POS_1009527_HI_01;2;01/04/2030;GRP_1009527;PROGRESS 400LDLN;CON_1009527;CTP_CKV;;601001;120100;0;;BE223;BE;4;4960;;;;;;00,00;100,00;22996
5;20240331;1;POS_1009528_HI_01;2;01/04/2030;GRP_1009528;PROGRESS 400LDLN;CON_1009528;CTP_CKV;;601001;120200;0;;BE231;BE;4;9520;;;;;;100,00;00,00;23098
5;20240331;1;POS_1009530_HI_01;2;01/04/2042;GRP_1009530;PROGRESS 400LDLN;CON_1009530;CTP_CKV;;601001;120200;0;;BE351;BE;4;5575;;;;;;100,00;00,00;23201
5;20240331;1;POS_1009531_HI_01;2;01/04/2045;GRP_1009531;PROGRESS 400LDLN;CON_1009531;CTP_CKV;;601001;120200;0;;BE235;BE;4;9700;;;;;;100,00;00,00;23540
5;20240331;1;POS_1009533_HI_01;2;01/04/2035;GRP_1009533;PROGRESS 400LDLN;CON_1009533;CTP_CKV;;601001;120200;0;;BE344;BE;4;6830;;;;;;100,00;00,00;14757
5;20240331;1;POS_1009535_HI_01;2;01/04/2045;GRP_1009535;PROGRESS 400LDLN;CON_1009535;CTP_CKV;;601001;120200;0;;BE254;BE;4;9051;;;;;;100,00;00,00;23598
5;20240331;1;POS_1009536_HI_01;2;01/04/2040;GRP_1009536;PROGRESS 400LDLN;CON_1009536;CTP_CKV;;601001;120200;0;;FR718;FR;4;74120;;;;;;100,00;00,00;23772
5;20240331;1;POS_1009537_HI_01;2;01/11/2047;GRP_1009537;PROGRESS 400LDLN;CON_1009537;CTP_CKV;;601001;120200;0;;BE254;BE;4;8930;;;;;;100,00;00,00;24036
5;20240331;1;POS_1009539_HI_01;2;01/04/2035;GRP_1009539;PROGRESS 400LDLN;CON_1009539;CTP_CKV;;601001;120200;0;;BE100;BE;4;1030;;;;;;100,00;00,00;23747
5;20240331;1;POS_1009541_HI_01;2;01/04/2035;GRP_1009541;PROGRESS 400LDLN;CON_1009541;CTP_CKV;;601001;120200;0;;BE212;BE;4;2880;;;;;;100,00;00,00;23957
5;20240331;1;POS_1009542_HI_01;2;01/04/2050;GRP_1009542;PROGRESS 400LDLN;CON_1009542;CTP_CKV;;601001;120200;0;;BE211;BE;4;2018;;;;;;100,00;00,00;23806
5;20240331;1;POS_1009545_HI_01;2;01/04/2030;GRP_1009545;PROGRESS 400LDLN;CON_1009545;CTP_CKV;;601001;120200;0;;BE332;BE;4;4870;;;;;;100,00;00,00;23701
5;20240331;1;POS_1009546_HI_01;2;01/04/2030;GRP_1009546;PROGRESS 400LDLN;CON_1009546;CTP_CKV;;601001;120200;0;;FR825;FR;4;83920;;;;;;100,00;00,00;23771
5;20240331;1;POS_1009548_HI_01;2;01/05/2030;GRP_1009548;PROGRESS 400LDLN;CON_1009548;CTP_CKV;;601001;120100;0;;BE211;BE;4;2840;;;;;;00,00;100,00;23045
5;20240331;1;POS_1009548_HI_02;2;01/05/2030;GRP_1009548;PROGRESS 400LDLN;CON_1009548;CTP_CKV;;601001;120200;0;;BE211;BE;4;2840;;;;;;100,00;00,00;23543
5;20240331;1;POS_1009550_HI_01;2;01/04/2045;GRP_1009550;PROGRESS 400LDLN;CON_1009550;CTP_CKV;;601001;120200;0;;BE322;BE;4;7160;;;;;;100,00;00,00;23607
5;20240331;1;POS_1009551_HI_01;2;01/04/2050;GRP_1009551;PROGRESS 400LDLN;CON_1009551;CTP_CKV;;601001;120100;0;;BE332;BE;4;4680;;;;;;50,00;50,00;23755
5;20240331;1;POS_1009552_HI_01;2;01/04/2040;GRP_1009552;PROGRESS 400LDLN;CON_1009552;CTP_CKV;;601001;120200;0;;BE327;BE;4;7730;;;;;;100,00;00,00;23852
5;20240331;1;POS_1009556_HI_01;2;01/04/2050;GRP_1009556;PROGRESS 400LDLN;CON_1009556;CTP_CKV;;601001;120200;0;;BE211;BE;4;2900;;;;;;100,00;00,00;23268
5;20240331;1;POS_1009556_HI_02;2;01/04/2050;GRP_1009556;PROGRESS 400LDLN;CON_1009556;CTP_CKV;;601001;120200;0;;BE211;BE;4;2970;;;;;;100,00;00,00;24040
5;20240331;1;POS_1009557_HI_01;2;01/04/2035;GRP_1009557;PROGRESS 400LDLN;CON_1009557;CTP_CKV;;601001;120200;0;;BE332;BE;4;4020;;;;;;100,00;00,00;23831
5;20240331;1;POS_1009558_HI_01;2;01/04/2042;GRP_1009558;PROGRESS 400LDLN;CON_1009558;CTP_CKV;;601001;120200;0;;BE213;BE;4;2260;;;;;;100,00;00,00;23958
5;20240331;1;POS_1009562_HI_01;2;01/04/2030;GRP_1009562;PROGRESS 400LDLN;CON_1009562;CTP_CKV;;601001;120200;0;;BE211;BE;4;2530;;;;;;100,00;00,00;23911
5;20240331;1;POS_1009564_HI_01;2;01/04/2045;GRP_1009564;PROGRESS 400LDLN;CON_1009564;CTP_CKV;;601001;120200;0;;BE332;BE;4;4100;;;;;;100,00;00,00;15212
5;20240331;1;POS_1009565_HI_01;2;01/04/2030;GRP_1009565;PROGRESS 400LDLN;CON_1009565;CTP_CKV;;601001;120200;0;;BE258;BE;4;8620;;;;;;100,00;00,00;24008
5;20240331;1;POS_1009566_HI_01;2;01/04/2030;GRP_1009566;PROGRESS 400LDLN;CON_1009566;CTP_CKV;;601001;120200;0;;FR823;FR;4;06590;;;;;;100,00;00,00;23714
5;20240331;1;POS_1009567_HI_01;2;01/04/2040;GRP_1009567;PROGRESS 400LDLN;CON_1009567;CTP_CKV;;601001;120200;0;;FR824;FR;4;13590;;;;;;100,00;00,00;23801
5;20240331;1;POS_1009568_HI_01;2;01/04/2030;GRP_1009568;PROGRESS 400LDLN;CON_1009568;CTP_CKV;;601001;120100;0;;BE332;BE;4;4680;;;;;;50,00;50,00;24060
5;20240331;1;POS_1009568_HI_02;2;01/04/2030;GRP_1009568;PROGRESS 400LDLN;CON_1009568;CTP_CKV;;601001;120100;0;;BE332;BE;4;4680;;;;;;00,00;100,00;24061
5;20240331;1;POS_1009568_HI_04;2;01/04/2030;GRP_1009568;PROGRESS 400LDLN;CON_1009568;CTP_CKV;;601001;120100;0;;BE332;BE;4;4682;;;;;;00,00;100,00;24063
5;20240331;1;POS_1009568_HI_05;2;01/04/2030;GRP_1009568;PROGRESS 400LDLN;CON_1009568;CTP_CKV;;601001;120200;0;;BE332;BE;4;4690;;;;;;100,00;00,00;24064
5;20240331;1;POS_1009570_HI_01;2;01/05/2030;GRP_1009570;PROGRESS 400LDLN;CON_1009570;CTP_CKV;;601001;120200;0;;FR823;FR;4;06160;;;;;;100,00;00,00;24075
5;20240331;1;POS_1009572_HI_01;2;01/05/2030;GRP_1009572;PROGRESS 400LDLN;CON_1009572;CTP_CKV;;601001;120100;0;;BE213;BE;4;2440;;;;;;50,00;50,00;24046
5;20240331;1;POS_1009573_HI_01;2;01/05/2040;GRP_1009573;PROGRESS 400LDLN;CON_1009573;CTP_CKV;;601001;120200;0;;FR106;FR;4;93130;;;;;;100,00;00,00;23296
5;20240331;1;POS_1009581_HI_01;2;01/05/2040;GRP_1009581;PROGRESS 400LDLN;CON_1009581;CTP_CKV;;601001;120200;0;;FR102;FR;4;77710;;;;;;100,00;00,00;24131
5;20240331;1;POS_1009582_HI_01;2;01/05/2030;GRP_1009582;PROGRESS 400LDLN;CON_1009582;CTP_CKV;;601001;120200;0;;FR823;FR;4;06310;;;;;;100,00;00,00;23946
5;20240331;1;POS_1009584_HI_01;2;01/05/2030;GRP_1009584;PROGRESS 400LDLN;CON_1009584;CTP_CKV;;601001;120200;0;;FR107;FR;4;94170;;;;;;100,00;00,00;23746
5;20240331;1;POS_1009585_HI_01;2;01/05/2030;GRP_1009585;PROGRESS 400LDLN;CON_1009585;CTP_CKV;;601001;120200;0;;FR101;FR;4;75017;;;;;;100,00;00,00;23904
5;20240331;1;POS_1009586_HI_01;2;01/05/2030;GRP_1009586;PROGRESS 400LDLN;CON_1009586;CTP_CKV;;601001;120200;0;;FR101;FR;4;75003;;;;;;100,00;00,00;23937
5;20240331;1;POS_1009587_HI_01;2;01/05/2025;GRP_1009587;PROGRESS 400LDLN;CON_1009587;CTP_CKV;;601001;120200;0;;FR101;FR;4;75016;;;;;;100,00;00,00;23950
5;20240331;1;POS_1009589_HI_01;2;01/05/2030;GRP_1009589;PROGRESS 400LDLN;CON_1009589;CTP_CKV;;601001;120200;0;;FR718;FR;4;74700;;;;;;100,00;00,00;23992
5;20240331;1;POS_1009590_HI_01;2;01/05/2030;GRP_1009590;PROGRESS 400LDLN;CON_1009590;CTP_CKV;;601001;120200;0;;FR107;FR;4;94220;;;;;;100,00;00,00;24010
5;20240331;1;POS_1009592_HI_01;2;01/05/2040;GRP_1009592;PROGRESS 400LDLN;CON_1009592;CTP_CKV;;601001;120200;0;;BE255;BE;4;8400;;;;;;100,00;00,00;23769
5;20240331;1;POS_1009595_HI_01;2;01/05/2040;GRP_1009595;PROGRESS 400LDLN;CON_1009595;CTP_CKV;;601001;120200;0;;BE211;BE;4;2660;;;;;;100,00;00,00;24163
5;20240331;1;POS_1009596_HI_01;2;01/05/2048;GRP_1009596;PROGRESS 400LDLN;CON_1009596;CTP_CKV;;601001;120100;0;;BE241;BE;4;1640;;;;;;50,00;50,00;23892
5;20240331;1;POS_1009600_HI_01;2;01/05/2025;GRP_1009600;PROGRESS 400LDLN;CON_1009600;CTP_CKV;;601001;120200;0;;FR825;FR;4;83490;;;;;;100,00;00,00;23968
5;20240331;1;POS_1009601_HI_01;2;01/05/2040;GRP_1009601;PROGRESS 400LDLN;CON_1009601;CTP_CKV;;601001;120200;0;;FR107;FR;4;94200;;;;;;100,00;00,00;23976
5;20240331;1;POS_1009601_HI_02;2;01/05/2040;GRP_1009601;PROGRESS 400LDLN;CON_1009601;CTP_CKV;;601001;120200;0;;FR104;FR;4;91180;;;;;;100,00;00,00;23977
5;20240331;1;POS_1009602_HI_01;2;01/05/2040;GRP_1009602;PROGRESS 400LDLN;CON_1009602;CTP_CKV;;601001;120100;0;;FR106;FR;4;93420;;;;;;50,00;50,00;23654
5;20240331;1;POS_1009602_HI_02;2;01/05/2040;GRP_1009602;PROGRESS 400LDLN;CON_1009602;CTP_CKV;;601001;120200;0;;FR106;FR;4;93420;;;;;;100,00;00,00;23702
5;20240331;1;POS_1009602_HI_03;2;01/05/2040;GRP_1009602;PROGRESS 400LDLN;CON_1009602;CTP_CKV;;601001;120100;0;;FR106;FR;4;93420;;;;;;00,00;100,00;23723
5;20240331;1;POS_1009604_HI_01;2;01/05/2035;GRP_1009604;PROGRESS 400LDLN;CON_1009604;CTP_CKV;;601001;120200;0;;BE241;BE;4;1740;;;;;;100,00;00,00;24081
5;20240331;1;POS_1009607_HI_01;2;01/05/2030;GRP_1009607;PROGRESS 400LDLN;CON_1009607;CTP_CKV;;601001;120200;0;;BE322;BE;4;6140;;;;;;100,00;00,00;23412
5;20240331;1;POS_1009611_HI_02;2;01/05/2040;GRP_1009611;PROGRESS 400LDLN;CON_1009611;CTP_CKV;;601001;120200;0;;FR105;FR;4;92190;;;;;;100,00;00,00;23760
5;20240331;1;POS_1009612_HI_01;2;01/05/2030;GRP_1009612;PROGRESS 400LDLN;CON_1009612;CTP_CKV;;601001;120100;0;;FR101;FR;4;75011;;;;;;00,00;100,00;24193
5;20240331;1;POS_1009614_HI_01;2;01/05/2030;GRP_1009614;PROGRESS 400LDLN;CON_1009614;CTP_CKV;;601001;120100;0;;FR824;FR;4;13260;;;;;;00,00;100,00;24127
5;20240331;1;POS_1009617_HI_01;2;01/05/2030;GRP_1009617;PROGRESS 400LDLN;CON_1009617;CTP_CKV;;601001;120200;0;;FR101;FR;4;75018;;;;;;100,00;00,00;23796
5;20240331;1;POS_1009617_HI_02;2;01/05/2030;GRP_1009617;PROGRESS 400LDLN;CON_1009617;CTP_CKV;;601001;120200;0;;FR825;FR;4;83380;;;;;;100,00;00,00;23797
5;20240331;1;POS_1009619_HI_01;2;01/05/2030;GRP_1009619;PROGRESS 400LDLN;CON_1009619;CTP_CKV;;601001;120200;0;;FR825;FR;4;83380;;;;;;100,00;00,00;23819
5;20240331;1;POS_1009620_HI_01;2;01/05/2030;GRP_1009620;PROGRESS 400LDLN;CON_1009620;CTP_CKV;;601001;120200;0;;FR612;FR;4;33470;;;;;;100,00;00,00;23780
5;20240331;1;POS_1009622_HI_01;2;01/05/2030;GRP_1009622;PROGRESS 400LDLN;CON_1009622;CTP_CKV;;601001;120200;0;;FR101;FR;4;75006;;;;;;100,00;00,00;24073
5;20240331;1;POS_1009623_HI_01;2;01/05/2030;GRP_1009623;PROGRESS 400LDLN;CON_1009623;CTP_CKV;;601001;120200;0;;BE212;BE;4;2580;;;;;;100,00;00,00;24176
5;20240331;1;POS_1009624_HI_01;2;01/05/2040;GRP_1009624;PROGRESS 400LDLN;CON_1009624;CTP_CKV;;601001;120200;0;;BE322;BE;4;6211;;;;;;100,00;00,00;24076
5;20240331;1;POS_1009625_HI_01;2;01/05/2035;GRP_1009625;PROGRESS 400LDLN;CON_1009625;CTP_CKV;;601001;120200;0;;BE352;BE;4;5002;;;;;;100,00;00,00;23877
5;20240331;1;POS_1009626_HI_01;2;01/05/2030;GRP_1009626;PROGRESS 400LDLN;CON_1009626;CTP_CKV;;601001;120200;0;;FR823;FR;4;06150;;;;;;100,00;00,00;24113
5;20240331;1;POS_1009626_HI_02;2;01/05/2030;GRP_1009626;PROGRESS 400LDLN;CON_1009626;CTP_CKV;;601001;120200;0;;FR823;FR;4;06400;;;;;;100,00;00,00;24114
5;20240331;1;POS_1009630_HI_01;2;01/05/2040;GRP_1009630;PROGRESS 400LDLN;CON_1009630;CTP_CKV;;601001;120200;0;;FR823;FR;4;06600;;;;;;100,00;00,00;23907
5;20240331;1;POS_1009631_HI_01;2;01/05/2040;GRP_1009631;PROGRESS 400LDLN;CON_1009631;CTP_CKV;;601001;120200;0;;FR222;FR;4;60500;;;;;;100,00;00,00;23803
5;20240331;1;POS_1009631_HI_02;2;01/05/2040;GRP_1009631;PROGRESS 400LDLN;CON_1009631;CTP_CKV;;601001;120200;0;;FR106;FR;4;93250;;;;;;100,00;00,00;23804
5;20240331;1;POS_1009632_HI_01;2;01/05/2030;GRP_1009632;PROGRESS 400LDLN;CON_1009632;CTP_CKV;;601001;120200;0;;FR108;FR;4;95760;;;;;;100,00;00,00;23562
5;20240331;1;POS_1009633_HI_01;2;01/05/2030;GRP_1009633;PROGRESS 400LDLN;CON_1009633;CTP_CKV;;601001;120200;0;;FR824;FR;4;13008;;;;;;100,00;00,00;24116
5;20240331;1;POS_1009634_HI_01;2;01/05/2030;GRP_1009634;PROGRESS 400LDLN;CON_1009634;CTP_CKV;;601001;120200;0;;FR718;FR;4;74000;;;;;;100,00;00,00;23890
5;20240331;1;POS_1009635_HI_01;2;01/05/2040;GRP_1009635;PROGRESS 400LDLN;CON_1009635;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23943
5;20240331;1;POS_1009635_HI_02;2;01/05/2040;GRP_1009635;PROGRESS 400LDLN;CON_1009635;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23944
5;20240331;1;POS_1009635_HI_03;2;01/05/2040;GRP_1009635;PROGRESS 400LDLN;CON_1009635;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23945
5;20240331;1;POS_1009636_HI_01;2;01/05/2030;GRP_1009636;PROGRESS 400LDLN;CON_1009636;CTP_CKV;;601001;120200;0;;BE236;BE;4;9120;;;;;;100,00;00,00;24222
5;20240331;1;POS_1009637_HI_01;2;01/05/2030;GRP_1009637;PROGRESS 400LDLN;CON_1009637;CTP_CKV;;601001;120200;0;;FR101;FR;4;75004;;;;;;100,00;00,00;23988
5;20240331;1;POS_1009640_HI_01;2;01/05/2035;GRP_1009640;PROGRESS 400LDLN;CON_1009640;CTP_CKV;;601001;120200;0;;BE310;BE;4;1495;;;;;;100,00;00,00;24051
5;20240331;1;POS_1009642_HI_01;2;01/06/2045;GRP_1009642;PROGRESS 400LDLN;CON_1009642;CTP_CKV;;601001;120200;0;;BE254;BE;4;8520;;;;;;100,00;00,00;24231
5;20240331;1;POS_1009642_HI_02;2;01/06/2045;GRP_1009642;PROGRESS 400LDLN;CON_1009642;CTP_CKV;;601001;120200;0;;BE254;BE;4;8530;;;;;;00,00;100,00;24232
5;20240331;1;POS_1009642_HI_03;2;01/06/2045;GRP_1009642;PROGRESS 400LDLN;CON_1009642;CTP_CKV;;601001;120200;0;;BE254;BE;4;8530;;;;;;100,00;00,00;24233
5;20240331;1;POS_1009643_HI_01;2;01/12/2031;GRP_1009643;PROGRESS 400LDLN;CON_1009643;CTP_CKV;;601001;120100;0;;BE211;BE;4;2000;;;;;;50,00;50,00;24227
5;20240331;1;POS_1009643_HI_02;2;01/12/2031;GRP_1009643;PROGRESS 400LDLN;CON_1009643;CTP_CKV;;601001;120200;0;;BE211;BE;4;2060;;;;;;100,00;00,00;24228
5;20240331;1;POS_1009645_HI_01;2;01/05/2040;GRP_1009645;PROGRESS 400LDLN;CON_1009645;CTP_CKV;;601001;120200;0;;BE351;BE;4;5500;;;;;;100,00;00,00;23807
5;20240331;1;POS_1009647_HI_01;2;01/06/2025;GRP_1009647;PROGRESS 400LDLN;CON_1009647;CTP_CKV;;601001;120200;0;;BE241;BE;4;1770;;;;;;100,00;00,00;24291
5;20240331;1;POS_1009649_HI_01;2;01/05/2030;GRP_1009649;PROGRESS 400LDLN;CON_1009649;CTP_CKV;;601001;120200;0;;FR101;FR;4;75010;;;;;;100,00;00,00;24109
5;20240331;1;POS_1009650_HI_01;2;01/05/2025;GRP_1009650;PROGRESS 400LDLN;CON_1009650;CTP_CKV;;601001;120200;0;;FR825;FR;4;83310;;;;;;100,00;00,00;23812
5;20240331;1;POS_1009650_HI_02;2;01/05/2025;GRP_1009650;PROGRESS 400LDLN;CON_1009650;CTP_CKV;;601001;120200;0;;FR825;FR;4;83310;;;;;;100,00;00,00;23813
5;20240331;1;POS_1009656_HI_01;2;01/05/2040;GRP_1009656;PROGRESS 400LDLN;CON_1009656;CTP_CKV;;601001;120200;0;;BE332;BE;4;4102;;;;;;100,00;00,00;23704
5;20240331;1;POS_1009656_HI_02;2;01/05/2040;GRP_1009656;PROGRESS 400LDLN;CON_1009656;CTP_CKV;;601001;120200;0;;BE332;BE;4;4102;;;;;;100,00;00,00;23705
5;20240331;1;POS_1009658_HI_01;2;01/03/2026;GRP_1009658;PROGRESS 400LDLN;CON_1009658;CTP_CKV;;601001;120200;0;;BE342;BE;4;6680;;;;;;100,00;00,00;24005
5;20240331;1;POS_1009660_HI_01;2;01/06/2040;GRP_1009660;PROGRESS 400LDLN;CON_1009660;CTP_CKV;;601001;120200;0;;BE325;BE;4;7100;;;;;;100,00;00,00;23735
5;20240331;1;POS_1009661_HI_01;2;01/06/2047;GRP_1009661;PROGRESS 400LDLN;CON_1009661;CTP_CKV;;601001;120200;0;;BE241;BE;4;1702;;;;;;100,00;00,00;24000
5;20240331;1;POS_1009664_HI_01;2;01/06/2045;GRP_1009664;PROGRESS 400LDLN;CON_1009664;CTP_CKV;;601001;120100;0;;BE323;BE;4;7300;;;;;;50,00;50,00;23764
5;20240331;1;POS_1009664_HI_02;2;01/06/2045;GRP_1009664;PROGRESS 400LDLN;CON_1009664;CTP_CKV;;601001;120200;0;;BE323;BE;4;7080;;;;;;100,00;00,00;23765
5;20240331;1;POS_1009664_HI_03;2;01/06/2045;GRP_1009664;PROGRESS 400LDLN;CON_1009664;CTP_CKV;;601001;120200;0;;BE323;BE;4;7012;;;;;;100,00;00,00;23766
5;20240331;1;POS_1009665_HI_01;2;01/06/2045;GRP_1009665;PROGRESS 400LDLN;CON_1009665;CTP_CKV;;601001;120200;0;;BE100;BE;4;1083;;;;;;100,00;00,00;24103
5;20240331;1;POS_1009666_HI_01;2;01/06/2052;GRP_1009666;PROGRESS 400LDLN;CON_1009666;CTP_CKV;;601001;120200;0;;BE331;BE;4;4163;;;;;;100,00;00,00;24139
5;20240331;1;POS_1009667_HI_01;2;01/06/2040;GRP_1009667;PROGRESS 400LDLN;CON_1009667;CTP_CKV;;601001;120200;0;;BE352;BE;4;5002;;;;;;100,00;00,00;24154
5;20240331;1;POS_1009669_HI_01;2;01/06/2040;GRP_1009669;PROGRESS 400LDLN;CON_1009669;CTP_CKV;;601001;120200;0;;BE234;BE;4;9921;;;;;;100,00;00,00;24168
5;20240331;1;POS_1009670_HI_01;2;01/06/2040;GRP_1009670;PROGRESS 400LDLN;CON_1009670;CTP_CKV;;601001;120200;0;;FR101;FR;4;75014;;;;;;100,00;00,00;24336
5;20240331;1;POS_1009672_HI_01;2;01/06/2030;GRP_1009672;PROGRESS 400LDLN;CON_1009672;CTP_CKV;;601001;120200;0;;FR721;FR;4;03230;;;;;;100,00;00,00;23564
5;20240331;1;POS_1009672_HI_02;2;01/06/2030;GRP_1009672;PROGRESS 400LDLN;CON_1009672;CTP_CKV;;601001;120200;0;;FR101;FR;4;75002;;;;;;100,00;00,00;23565
5;20240331;1;POS_1009673_HI_01;2;01/06/2030;GRP_1009673;PROGRESS 400LDLN;CON_1009673;CTP_CKV;;601001;120200;0;;FR101;FR;4;75005;;;;;;100,00;00,00;23949
5;20240331;1;POS_1009674_HI_01;2;01/06/2030;GRP_1009674;PROGRESS 400LDLN;CON_1009674;CTP_CKV;;601001;120200;0;;FR825;FR;4;83600;;;;;;100,00;00,00;24276
5;20240331;1;POS_1009675_HI_01;2;01/06/2030;GRP_1009675;PROGRESS 400LDLN;CON_1009675;CTP_CKV;;601001;120200;0;;FR106;FR;4;93460;;;;;;100,00;00,00;24141
5;20240331;1;POS_1009675_HI_02;2;01/06/2030;GRP_1009675;PROGRESS 400LDLN;CON_1009675;CTP_CKV;;601001;120200;0;;FR106;FR;4;93460;;;;;;100,00;00,00;24142
5;20240331;1;POS_1009676_HI_01;2;01/06/2040;GRP_1009676;PROGRESS 400LDLN;CON_1009676;CTP_CKV;;601001;120200;0;;FR823;FR;4;06130;;;;;;100,00;00,00;24137
5;20240331;1;POS_1009677_HI_01;2;01/06/2030;GRP_1009677;PROGRESS 400LDLN;CON_1009677;CTP_CKV;;601001;120200;0;;FR825;FR;4;83190;;;;;;100,00;00,00;24026
5;20240331;1;POS_1009678_HI_01;2;01/06/2040;GRP_1009678;PROGRESS 400LDLN;CON_1009678;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23947
5;20240331;1;POS_1009678_HI_02;2;01/06/2040;GRP_1009678;PROGRESS 400LDLN;CON_1009678;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23948
5;20240331;1;POS_1009678_HI_03;2;01/06/2040;GRP_1009678;PROGRESS 400LDLN;CON_1009678;CTP_CKV;;601001;120200;0;;FR108;FR;4;95000;;;;;;100,00;00,00;23951
5;20240331;1;POS_1009679_HI_01;2;01/06/2030;GRP_1009679;PROGRESS 400LDLN;CON_1009679;CTP_CKV;;601001;120200;0;;FR103;FR;4;78250;;;;;;100,00;00,00;23910
5;20240331;1;POS_1009679_HI_02;2;01/06/2030;GRP_1009679;PROGRESS 400LDLN;CON_1009679;CTP_CKV;;601001;120100;0;;FR103;FR;4;78250;;;;;;00,00;100,00;23913
5;20240331;1;POS_1009680_HI_01;2;01/06/2030;GRP_1009680;PROGRESS 400LDLN;CON_1009680;CTP_CKV;;601001;120200;0;;FR107;FR;4;94440;;;;;;100,00;00,00;23523
5;20240331;1;POS_1009683_HI_01;2;01/06/2030;GRP_1009683;PROGRESS 400LDLN;CON_1009683;CTP_CKV;;601001;120200;0;;FR103;FR;4;78124;;;;;;100,00;00,00;24143
5;20240331;1;POS_1009683_HI_02;2;01/06/2030;GRP_1009683;PROGRESS 400LDLN;CON_1009683;CTP_CKV;;601001;120200;0;;FR103;FR;4;78200;;;;;;100,00;00,00;24144
5;20240331;1;POS_1009686_HI_01;2;01/06/2030;GRP_1009686;PROGRESS 400LDLN;CON_1009686;CTP_CKV;;601001;120200;0;;FR106;FR;4;93340;;;;;;100,00;00,00;23687
5;20240331;1;POS_1009686_HI_02;2;01/06/2030;GRP_1009686;PROGRESS 400LDLN;CON_1009686;CTP_CKV;;601001;120200;0;;FR106;FR;4;93340;;;;;;100,00;00,00;23689
5;20240331;1;POS_1009688_HI_01;2;01/06/2030;GRP_1009688;PROGRESS 400LDLN;CON_1009688;CTP_CKV;;601001;120200;0;;FR105;FR;4;92200;;;;;;100,00;00,00;23779
5;20240331;1;POS_1009689_HI_01;2;01/06/2025;GRP_1009689;PROGRESS 400LDLN;CON_1009689;CTP_CKV;;601001;120200;0;;FR825;FR;4;83550;;;;;;100,00;00,00;24210
5;20240331;1;POS_1009689_HI_02;2;01/06/2025;GRP_1009689;PROGRESS 400LDLN;CON_1009689;CTP_CKV;;601001;120200;0;;FR823;FR;4;06721;;;;;;100,00;00,00;24211
5;20240331;1;POS_1009690_HI_01;2;01/06/2050;GRP_1009690;PROGRESS 400LDLN;CON_1009690;CTP_CKV;;601001;120200;0;;BE241;BE;4;1500;;;;;;100,00;00,00;24003
5;20240331;1;POS_1009690_HI_02;2;01/06/2050;GRP_1009690;PROGRESS 400LDLN;CON_1009690;CTP_CKV;;601001;120200;0;;BE322;BE;4;6001;;;;;;100,00;00,00;24006
5;20240331;1;POS_1009690_HI_03;2;01/06/2050;GRP_1009690;PROGRESS 400LDLN;CON_1009690;CTP_CKV;;601001;120200;0;;BE258;BE;4;8660;;;;;;100,00;00,00;24007
5;20240331;1;POS_1009692_HI_01;2;01/07/2052;GRP_1009692;PROGRESS 400LDLN;CON_1009692;CTP_CKV;;601001;120200;0;;BE332;BE;4;4610;;;;;;100,00;00,00;23995
5;20240331;1;POS_1009692_HI_02;2;01/07/2052;GRP_1009692;PROGRESS 400LDLN;CON_1009692;CTP_CKV;;601001;120100;0;;BE332;BE;4;4610;;;;;;50,00;50,00;23996
5;20240331;1;POS_1009695_HI_01;2;01/07/2030;GRP_1009695;PROGRESS 400LDLN;CON_1009695;CTP_CKV;;601001;120200;0;;BE231;BE;4;9400;;;;;;100,00;00,00;24128
5;20240331;1;POS_1009696_HI_01;2;01/06/2045;GRP_1009696;PROGRESS 400LDLN;CON_1009696;CTP_CKV;;601001;120200;0;;BE241;BE;4;1700;;;;;;100,00;00,00;23442
5;20240331;1;POS_1009697_HI_01;2;01/06/2045;GRP_1009697;PROGRESS 400LDLN;CON_1009697;CTP_CKV;;601001;120200;0;;BE352;BE;4;5060;;;;;;100,00;00,00;24280
